鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
桃園區,房地(土地+建物)+車位,桃園市桃園區力行路６５６號三樓,23.75,都市：其他:住宅區,,,1100720,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100729,158.66,3,2,2,有,有,13150000,92299,坡道平面,35.69,1800000,,RPXOMLRKIIGGFAH48DA,74.44,7.97,0.0,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區力行路６５６號七樓,24.42,都市：其他:住宅區,,,1100131,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100729,163.04,3,2,2,有,有,12400000,86978,坡道平面,42.32,1900000,,RPOPMLRKIIGGFAH67DA,74.44,6.44,0.0,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區力行路６５６號八樓,23.42,都市：其他:住宅區,,,1100329,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100729,156.39999999999998,3,2,2,有,有,12250000,86571,坡道平面,35.69,1800000,,RPPPMLRKIIGGFAH77DA,74.44,6.44,0.0,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區力行路６５６號十五樓,24.42,都市：其他:住宅區,,,1100528,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100729,163.04,3,2,2,有,有,13000000,91120,坡道平面,42.32,2000000,,RPQPMLRKIIGGFAH87DA,74.44,6.44,0.0,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區力行路６２２號九樓,29.39,都市：其他:住宅區,,,1100909,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100729,196.15,3,2,2,有,有,16800000,95011,坡道平面,38.8,1850000,,RPRPMLRKIIGGFAH97DA,96.18,9.3,0.0,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區力行路６２２號十樓,35.21,都市：其他:住宅區,,,1100807,土地1建物1車位2,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100729,234.94,3,2,2,有,有,18300000,92475,坡道平面,77.6,3750000,,RPSPMLRKIIGGFAH08DA,96.18,9.3,0.0,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區力行路６２２號十三樓,29.39,都市：其他:住宅區,,,1100828,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100729,196.15,3,2,2,有,有,16800000,94058,坡道平面,38.8,2000000,,RPTPMLRKIIGGFAH18DA,96.18,9.3,0.0,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區力行路６２２號十五樓,35.21,都市：其他:住宅區,,,1100811,土地1建物1車位2,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100729,234.94,3,2,2,有,有,18700000,93746,坡道平面,77.6,3950000,,RPUPMLRKIIGGFAH28DA,96.18,9.3,0.0,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區國豐三街１０８號二樓之３,13.06,都市：其他:商業區,,,1100919,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040706,137.78,3,2,2,有,有,8880000,64451,坡道平面,27.09,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLSKIIGGFAH67DA,70.13,6.21,0.0,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區莊一街９０之１號十樓,25.49,都市：其他:住宅區,,,1100903,土地1建物1車位1,十層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0810820,193.54000000000002,4,2,2,有,有,12000000,62003,坡道平面,0.0,0,陽台外推；,RPUTMLPKIIGGFAH48DA,142.95,12.54,0.0,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區敬三街３８號十一樓,63.79,都市：其他:住宅區,,,1100926,土地1建物1車位3,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970331,402.13,5,2,4,有,有,27500000,68386,坡道平面,84.15,0,,RPQTMLOKIIGGFAH97DA,195.94,33.02,0.0,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區力行路３８５巷５１弄３６號六樓,18.91,都市：其他:住宅區,,,1091101,土地3建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100601,140.82999999999998,3,2,2,有,有,10500000,77963,坡道平面,25.39,1500000,,RPPNMLPKIIGGFAH37DA,70.76,5.91,0.0,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區力行路３８５巷５１弄３６號十二樓,18.91,都市：其他:住宅區,,,1100725,土地3建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100601,140.82999999999998,3,2,2,有,有,12400000,97886,坡道平面,25.39,1100000,,RPQNMLPKIIGGFAH47DA,70.76,5.91,0.0,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區力行路３８５巷５１弄３６號十四樓,18.91,都市：其他:住宅區,,,1100816,土地3建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100601,140.82999999999998,3,2,2,有,有,12680000,99446,坡道平面,25.39,1200000,,RPRNMLPKIIGGFAH57DA,70.76,5.91,0.0,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區力行路３８５巷５１弄３８號五樓,17.58,都市：其他:住宅區,,,1100115,土地3建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100601,132.62,3,2,2,有,有,10450000,81600,坡道平面,25.39,1700000,,RPSNMLPKIIGGFAH67DA,65.91,5.32,0.0,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區慈文路４６８巷１７號二樓,22.29,都市：其他:住宅區,,,1100811,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080916,174.76,3,2,2,有,有,13390000,85789,坡道平面,41.41,1950000,含裝潢費；,RPWNMLPKIIGGFAH08DA,76.99,13.09,0.0,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區力行路３８５巷５１弄１８號二樓,15.72,都市：其他:住宅區,,,1100831,土地3建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100601,121.21,2,2,2,有,有,9900000,90795,坡道平面,25.39,1200000,,RPXNMLPKIIGGFAH18DA,59.2,4.46,0.0,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區力行路３８５巷５１弄１２號十四樓,17.58,都市：其他:住宅區,,,1100831,土地3建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100601,132.62,3,2,2,有,有,12300000,100718,坡道平面,25.39,1500000,,RPOOMLPKIIGGFAH37DA,65.91,5.32,0.0,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區力行路３８５巷５１弄３６號十五樓,18.91,都市：其他:住宅區,,,1100909,土地3建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100601,140.82999999999998,3,2,2,有,有,12850000,100052,坡道平面,25.39,1300000,,RPPOMLPKIIGGFAH47DA,70.76,5.91,0.0,有,
桃園區,房地(土地+建物),桃園市桃園區大業路一段６９之２號七樓,14.7,都市：其他:住宅區,,,1100925,土地1建物1車位0,七層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850412,148.28,4,2,2,有,有,8750000,59010,,0.0,0,,RPVNMLOKIIGGFAH87DA,101.55,15.6,0.0,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區力行路３８５巷５１弄６號四樓,15.92,都市：其他:住宅區,,,1091212,土地3建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100601,120.52000000000001,2,2,2,有,有,9070000,77937,坡道平面,23.39,1500000,,RPSPMLOKIIGGFAH77DA,59.96,4.55,0.0,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區力行路３８５巷５１弄６號七樓,15.92,都市：其他:住宅區,,,1090827,土地3建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100601,122.52000000000001,2,2,2,有,有,9080000,77010,坡道平面,25.39,1600000,,RPTPMLOKIIGGFAH87DA,59.96,4.55,0.0,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區力行路３８５巷５１弄６號十一樓,15.92,都市：其他:住宅區,,,1091018,土地3建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100601,122.52000000000001,2,2,2,有,有,9300000,79275,坡道平面,25.39,1600000,,RPUPMLOKIIGGFAH97DA,59.96,4.55,0.0,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區力行路３８５巷５１弄６號十二樓,15.92,都市：其他:住宅區,,,1091117,土地3建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100601,122.52000000000001,2,2,2,有,有,8370000,74333,坡道平面,25.39,1150000,親友、員工、共有人或其他特殊關係間之交易；,RPVPMLOKIIGGFAH08DA,59.96,4.55,0.0,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區力行路３８５巷５１弄６號十四樓,15.92,都市：其他:住宅區,,,1100320,土地3建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100601,122.52000000000001,2,2,2,有,有,9600000,86482,坡道平面,25.39,1200000,,RPWPMLOKIIGGFAH18DA,59.96,4.55,0.0,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區力行路３８５巷５１弄２號八樓,20.08,都市：其他:住宅區,,,1100129,土地3建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100601,147.87,3,2,2,有,有,10950000,80095,坡道平面,25.39,1140000,親友、員工、共有人或其他特殊關係間之交易；,RPXPMLOKIIGGFAH28DA,72.29,9.11,0.0,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區力行路３８５巷５１弄２號十五樓,20.16,都市：其他:住宅區,,,1100326,土地3建物1車位2,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100601,173.26,3,2,2,有,有,13400000,87361,坡道平面,50.78,2700000,,RPOQMLOKIIGGFAH47DA,72.29,9.11,0.0,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區力行路３８５巷５１弄２０號十三樓,15.76,都市：其他:住宅區,,,1100226,土地3建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100601,121.32,2,2,2,有,有,9500000,83394,坡道平面,25.39,1500000,,RPPQMLOKIIGGFAH57DA,59.34,4.43,0.0,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區力行路３８５巷５１弄２０號十五樓,15.84,都市：其他:住宅區,,,1100326,土地3建物1車位2,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100601,146.70000000000002,2,2,2,有,有,10820000,84654,坡道平面,50.78,2700000,,RPRQMLOKIIGGFAH77DA,59.34,4.43,0.0,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區力行路３８５巷５１弄１８號四樓,15.8,都市：其他:住宅區,,,1091219,土地3建物1車位2,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100601,146.59,2,2,2,有,有,9870000,78384,坡道平面,50.78,2360000,,RPSQMLOKIIGGFAH87DA,59.2,4.46,0.0,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區力行路３８５巷５１弄１８號七樓,15.72,都市：其他:住宅區,,,1100119,土地3建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100601,121.21,2,2,2,有,有,9120000,80568,坡道平面,25.39,1400000,,RPVQMLOKIIGGFAH18DA,59.2,4.46,0.0,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區力行路３８５巷５１弄１６號八樓,18.99,都市：其他:住宅區,,,1100320,土地3建物1車位2,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100601,164.22,3,2,2,有,有,11980000,79522,坡道平面,48.78,2800000,,RPWQMLOKIIGGFAH28DA,70.76,5.91,0.0,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區力行路３８５巷５１弄１６號九樓,18.91,都市：其他:住宅區,,,1091215,土地3建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100601,140.82999999999998,3,2,2,有,有,11200000,83160,坡道平面,25.39,1600000,,RPXQMLOKIIGGFAH38DA,70.76,5.91,0.0,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區力行路３８５巷５１弄２６號四樓,15.92,都市：其他:住宅區,,,1091205,土地3建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100601,120.52000000000001,2,2,2,有,有,9100000,79275,坡道平面,23.39,1400000,,RPPRMLOKIIGGFAH67DA,59.96,4.55,0.0,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區力行路３８５巷５１弄２８號三樓,20.16,都市：其他:住宅區,,,1100315,土地3建物1車位2,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100601,173.26,3,2,2,有,有,12100000,77564,坡道平面,50.78,2600000,,RPRRMLOKIIGGFAH87DA,72.29,9.11,0.0,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區力行路３８５巷５１弄２８號四樓,20.08,都市：其他:住宅區,,,1091122,土地3建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100601,147.87,3,2,2,有,有,11060000,76421,坡道平面,25.39,1700000,,RPTRMLOKIIGGFAH08DA,72.29,9.11,0.0,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區力行路３８５巷５１弄２８號十樓,20.08,都市：其他:住宅區,,,1100112,土地3建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100601,147.87,3,2,2,有,有,11600000,81646,坡道平面,25.39,1600000,,RPWRMLOKIIGGFAH38DA,72.29,9.11,0.0,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區力行路３８５巷５１弄３０號三樓,15.76,都市：其他:住宅區,,,1100228,土地3建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100601,121.32,2,2,2,有,有,9140000,78599,坡道平面,25.39,1600000,,RPPSMLOKIIGGFAH77DA,59.34,4.43,0.0,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區力行路３８５巷５１弄３０號七樓,15.76,都市：其他:住宅區,,,1100320,土地3建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100601,121.32,2,2,2,有,有,9000000,80267,坡道平面,25.39,1300000,,RPQSMLOKIIGGFAH87DA,59.34,4.43,0.0,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區力行路３８５巷５１弄３０號十一樓,15.76,都市：其他:住宅區,,,1100818,土地3建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100601,121.32,2,2,2,有,有,10600000,94861,坡道平面,25.39,1500000,,RPRSMLOKIIGGFAH97DA,59.34,4.43,0.0,有,
中壢區,房地(土地+建物)+車位,桃園市中壢區慈惠三街１２１號四樓之３,14.04,都市：其他:住宅區,,,1100910,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830607,119.34,2,2,1,有,有,7200000,60332,坡道平面,0.0,0,,RPQOMLNKRHGGFBH28DA,53.19,8.05,0.0,有,
中壢區,房地(土地+建物)+車位,桃園市中壢區正大街６２號八樓,11.98,都市：其他:商業區,,,1100917,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950324,132.95,3,2,1,有,有,8540000,64235,坡道平面,0.0,0,,RPXOMLRKRHGGFBH76DA,69.17,6.18,0.0,有,
中壢區,房地(土地+建物)+車位,桃園市中壢區松仁路１８３號六樓,23.52,都市：其他:住宅區,,,1100810,土地1建物1車位1,六層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050219,155.99,3,2,2,有,有,8060000,51670,坡道平面,30.99,0,,RPXOMLRLRHGGFBH86DA,74.44,10.65,0.0,有,
中壢區,房地(土地+建物)+車位,桃園市中壢區南園二路２９６巷２１弄６２號十二樓,24.91,都市：其他:住宅區,,,1100918,土地1建物1車位2,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020605,199.60000000000002,3,2,2,有,有,10500000,52605,坡道平面,0.0,0,,RPSPMLKMRHGGFBH48DA,81.3,9.51,0.0,有,
中壢區,房地(土地+建物)+車位,桃園市中壢區松勇一街７５號十樓,25.34,都市：其他:住宅區,,,1100916,土地1建物1車位1,十層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040415,167.22,3,2,2,有,有,8800000,52625,坡道平面,35.1,0,,RPWRMLPKIIGGFBH58DA,79.75,12.27,0.0,有,
中壢區,房地(土地+建物)+車位,桃園市中壢區自立五街１２０號八樓,31.85,都市：其他:住宅區,,,1100922,土地1建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0920602,188.74,3,2,2,有,有,7780000,41221,坡道平面,0.0,0,,RPRPMLPKIIGGFBH87DA,100.43,13.02,0.0,有,
中壢區,房地(土地+建物)+車位,桃園市中壢區正大街１０６號九樓,15.26,都市：其他:住宅區,,,1100915,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020805,121.74,2,1,1,有,有,6750000,55446,坡道平面,34.12,0,,RPSOMLPKIIGGFBH87DA,54.58,4.58,0.0,有,
中壢區,房地(土地+建物)+車位,桃園市中壢區正大街８６號十樓,21.96,都市：其他:住宅區,,,1100823,土地1建物1車位1,十層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020805,152.32,2,2,2,有,有,9000000,59086,坡道平面,32.07,0,,RPRRMLOKIIGGFBH97DA,74.46,10.55,0.0,有,
龍潭區,房地(土地+建物)+車位,桃園市龍潭區中正路２６１巷８３號四樓,21.57,都市：其他:住宅區,,,1100521,土地2建物1車位1,四層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100621,154.09,2,2,1,有,有,10960000,73611,坡道平面,22.86,1300000,預售屋、或土地及建物分件登記案件；,RPSTMLMKIIGGFCH18DA,78.39,5.87,0.0,有,
龍潭區,房地(土地+建物)+車位,桃園市龍潭區中正路２６１巷７１號二十樓,39.17,都市：其他:住宅區,,,1091030,土地2建物1車位3,二十層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100621,289.94000000000005,3,2,2,有,有,22170000,84087,坡道平面,79.8,4500000,預售屋、或土地及建物分件登記案件；,RPTTMLMKIIGGFCH28DA,121.44,12.39,0.0,有,
